ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Woo Variation Gallery Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wp_page_template,Meta: _product_video_gallery,Meta: _product_video_code,Meta: _product_video_autoplay,Meta: _et_quantity_type,Meta: _et_quantity_ranges,Meta: _sale_price_time_start,Meta: _sale_price_time_end,Meta: _et_gtin,Meta: _et_primary_category,Meta: _et_sale_counter,Meta: _et_single_layout,Meta: _et_additional_block,Meta: _et_product_slider,Meta: _et_single_thumbnail_hover,Meta: _et_product_view_hover,Meta: _et_product_view_color,Meta: _et_product_video_thumbnail,Meta: _eael_post_view_count,Meta: _yoast_wpseo_primary_brand,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: is_jewellery_product,Meta: its_jp_gold_types,Meta: its_jp_gold_weight,Meta: its_jp_gold_making_charge,Meta: its_jp_gold_wastage_charge,Meta: its_jp_gold_discount,Meta: its_jp_gold_making_charge_discount,Meta: its_jp_gold_wastage_charge_discount,Meta: gold_making_charge_amount,Meta: gold_wastage_charge_amount,Meta: gold_value,Meta: only_metals_total,Meta: making_charges_total,Meta: wastage_charges_total,Meta: itsjp_subtotal,Meta: itsjp_totaltax,Meta: metals_total,Meta: extra_field_costs,Meta: additionalPercentage,Meta: metals_diff_gst,Meta: gstPercentage,Meta: grand_final_price,Meta: final_price,Meta: round_off,Meta: its_jp_diamond_types,Meta: its_jp_diamond_weight,Meta: its_jp_diamond_making_charge,Meta: its_jp_diamond_wastage_charge,Meta: its_jp_diamond_discount,Meta: its_jp_diamond_making_charge_discount,Meta: its_jp_diamond_wastage_charge_discount,Meta: diamond_making_charge_amount,Meta: diamond_wastage_charge_amount,Meta: diamond_value,Meta: _wp_desired_post_slug,Meta: rs_page_bg_color,Meta: _wp_old_date,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
2781,variable,,,Lumière Gold Tennis Bracelet,1,0,visible,"Timeless elegance meets modern design in our Lumière Gold Tennis Bracelet. Crafted in rich yellow gold and set with a seamless line of brilliant round-cut diamonds, this piece offers a refined sparkle for everyday luxury. Sleek, secure, and effortlessly versatile — it's the perfect finishing touch for any look, from casual to evening wear.",,,,taxable,,1,,,0,0,,,,,0,,,,"Bracelet, Bracelet > Tennis Bracelet",Daily Wear,,"https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-Y1.jpg",,,,,,,,,0,,,Metal,"14kt Gold, 18kt Gold",1.0,0,Color,"Rose Gold, White Gold, Yellow Gold",1.0,0.0,default,2792,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,variation,,,"Lumière Gold Tennis Bracelet - 14kt Gold, Rose Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,168177.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-R2.jpg,,,id:2781,,,,,,1,,,Metal,14kt Gold,,0,Color,Rose Gold,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,14.19,1800.0,,,,,25542.0,0.0,92235.0,142635.0,25542.0,0.0,168177.0,0.0,168177.0,0.0,0.0,0.0,0.0,168177.0,168177.0,0.0,FG VVS VS - 0.01 - 0.20,3.36,,,,,,0.0,0.0,50400.0,,,,,,,
2783,variation,,,"Lumière Gold Tennis Bracelet - 14kt Gold, White Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:2781,,,,,,2,,,Metal,14kt Gold,,0,Color,White Gold,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,variation,,,"Lumière Gold Tennis Bracelet - 14kt Gold, Yellow Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,168177.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-Y1.jpg,,,id:2781,,,,,,3,,,Metal,14kt Gold,,0,Color,Yellow Gold,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,14.19,1800.0,,,,,25542.0,0.0,92235.0,142635.0,25542.0,0.0,168177.0,0.0,168177.0,0.0,0.0,0.0,0.0,168177.0,168177.0,0.0,FG VVS VS - 0.01 - 0.20,3.36,,,,,,0.0,0.0,50400.0,,,,,,,
2785,variation,,,"Lumière Gold Tennis Bracelet - 18kt Gold, Rose Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,174092.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-R2.jpg,,,id:2781,,,,,,4,,,Metal,18kt Gold,,0,Color,Rose Gold,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 22ct,18.19,1800.0,,,,,32742.0,0.0,90950.0,141350.0,32742.0,0.0,174092.0,0.0,174092.0,0.0,0.0,0.0,0.0,174092.0,174092.0,0.0,FG VVS VS - 0.01 - 0.20,3.36,,,,,,0.0,0.0,50400.0,,,,,,,
2786,variation,,,"Lumière Gold Tennis Bracelet - 18kt Gold, White Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,173888.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-W1.jpg,,,id:2781,,,,,,5,,,Metal,18kt Gold,,0,Color,White Gold,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 22ct,18.16,1800.0,,,,,32688.0,0.0,90800.0,141200.0,32688.0,0.0,173888.0,0.0,173888.0,0.0,0.0,0.0,0.0,173888.0,173888.0,0.0,FG VVS VS - 0.01 - 0.20,3.36,,,,,,0.0,0.0,50400.0,,,,,,,
2787,variation,,,"Lumière Gold Tennis Bracelet - 18kt Gold, Yellow Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,146892.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/TB-14078-Y1.jpg,,,id:2781,,,,,,6,,,Metal,18kt Gold,,0,Color,Yellow Gold,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 22ct,14.19,1800.0,,,,,25542.0,0.0,70950.0,121350.0,25542.0,0.0,146892.0,0.0,146892.0,0.0,0.0,0.0,0.0,146892.0,146892.0,0.0,FG VVS VS - 0.01 - 0.20,3.36,,,,,,0.0,0.0,50400.0,,,,,,,
2795,variable,,,Infinity Grace Dangler Earrings,1,0,visible,"<p data-start=""149"" data-end=""462"">Elevate your elegance with the Infinity Grace Dangler Earrings. Crafted in a radiant gold finish and adorned with shimmering stones, these earrings feature a fluid, infinity-inspired loop design that adds a touch of sophistication to any outfit. Perfect for evening glamour or daytime charm.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,"https://rareregalia.com/wp-content/uploads/2025/07/17026-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/17026-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/17026-Y3.jpg, https://rareregalia.com/wp-content/uploads/2025/07/17026-Model-Yellow-scaled.jpg",,,,,,,,,0,,,Color,"Rose Gold, Yellow Gold",1.0,1,Gold,Gold 14ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,variation,,,"Infinity Grace Dangler Earrings - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26080.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17026-R3.jpg,,,id:2795,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.6,1800.0,,,,,4680.0,0.0,16900.0,21400.0,4680.0,0.0,26080.0,0.0,26080.0,0.0,0.0,0.0,0.0,26080.0,26080.0,0.0,FG VVS VS - 0.01 - 0.20,0.3,,,,,,0.0,0.0,4500.0,,,,,,,
2797,variation,,,"Infinity Grace Dangler Earrings - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26080.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17026-Y3.jpg,,,id:2795,,,,,,2,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.6,1800.0,,,,,4680.0,0.0,16900.0,21400.0,4680.0,0.0,26080.0,0.0,26080.0,0.0,0.0,0.0,0.0,26080.0,26080.0,0.0,FG VVS VS - 0.01 - 0.20,0.3,,,,,,0.0,0.0,4500.0,,,,,,,
2817,variable,RR-EARRINGS-DANGLERS-18KT-17033-0.64,,Stellar Spark Dangler Earrings,1,0,visible,"&nbsp;_x000D_\n<p data-start=""169"" data-end=""483"">Add a celestial touch to your style with the Stellar Spark Dangler Earrings. Designed in a sleek diamond silhouette and embellished with brilliant-cut stones, these rose gold earrings radiate modern elegance. Lightweight yet eye-catching — perfect for both festive occasions and evening soirées.</p>","<img class=""alignnone size-medium wp-image-2822"" src=""https://rareregalia.com/wp-content/uploads/2025/07/17033-R3-300x300.jpg"" alt="""" width=""300"" height=""300"" />",,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,https://rareregalia.com/wp-content/uploads/2025/07/17033-Y3.jpg,,,,,,,,,0,,,Color,"Rose Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,earrings,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,variation,,,"Stellar Spark Dangler Earrings - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,57740.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17033-R3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17033-0.64,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,5.8,1800.0,,,,,10440.0,0.0,37700.0,47300.0,10440.0,0.0,57740.0,0.0,57740.0,0.0,0.0,0.0,0.0,57740.0,57740.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2819,variation,,,"Stellar Spark Dangler Earrings - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,66440.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17033-R3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17033-0.64,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,5.8,1800.0,,,,,10440.0,0.0,46400.0,56000.0,10440.0,0.0,66440.0,0.0,66440.0,0.0,0.0,0.0,0.0,66440.0,66440.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2820,variation,,,"Stellar Spark Dangler Earrings - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,57740.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17033-Y3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17033-0.64,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,5.8,1800.0,,,,,10440.0,0.0,37700.0,47300.0,10440.0,0.0,57740.0,0.0,57740.0,0.0,0.0,0.0,0.0,57740.0,57740.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2821,variation,,,"Stellar Spark Dangler Earrings - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,66440.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17033-Y3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17033-0.64,,,,,,4,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,5.8,1800.0,,,,,10440.0,0.0,46400.0,56000.0,10440.0,0.0,66440.0,0.0,66440.0,0.0,0.0,0.0,0.0,66440.0,66440.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2828,variable,RR-EARRINGS-DANGLERS-18KT-17035-0.8,,Blossom Aura Dangler Earrings,1,0,visible,"<p data-start=""153"" data-end=""470"">Delicate yet dazzling, the Blossom Aura Dangler Earrings feature a clover-shaped floral drop fully encrusted with sparkling stones. Set in a refined rose gold tone with a sleek vertical bar, this design blends timeless charm with a contemporary edge — perfect for graceful day-to-night transitions.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,https://rareregalia.com/wp-content/uploads/2025/07/17035-Y3.jpg,,,,,,,,,0,,,Color,"Rose Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,variation,,,"Blossom Aura Dangler Earrings - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,55160.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17035-R3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17035-0.8,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,5.2,1800.0,,,,,9360.0,0.0,33800.0,45800.0,9360.0,0.0,55160.0,0.0,55160.0,0.0,0.0,0.0,0.0,55160.0,55160.0,0.0,FG VVS VS - 0.01 - 0.20,0.8,,,,,,0.0,0.0,12000.0,,,,,,,
2831,variation,,,"Blossom Aura Dangler Earrings - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62960.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17035-R3-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17035-0.8,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,5.2,1800.0,,,,,9360.0,0.0,41600.0,53600.0,9360.0,0.0,62960.0,0.0,62960.0,0.0,0.0,0.0,0.0,62960.0,62960.0,0.0,FG VVS VS - 0.01 - 0.20,0.8,,,,,,0.0,0.0,12000.0,,,,,,,
2832,variation,,,"Blossom Aura Dangler Earrings - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,55160.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17035-Y1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17035-0.8,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,5.2,1800.0,,,,,9360.0,0.0,33800.0,45800.0,9360.0,0.0,55160.0,0.0,55160.0,0.0,0.0,0.0,0.0,55160.0,55160.0,0.0,FG VVS VS - 0.01 - 0.20,0.8,,,,,,0.0,0.0,12000.0,,,,,,,
2833,variation,,,"Blossom Aura Dangler Earrings - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62960.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17035-Y1-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17035-0.8,,,,,,4,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,5.2,1800.0,,,,,9360.0,0.0,41600.0,53600.0,9360.0,0.0,62960.0,0.0,62960.0,0.0,0.0,0.0,0.0,62960.0,62960.0,0.0,FG VVS VS - 0.01 - 0.20,0.8,,,,,,0.0,0.0,12000.0,,,,,,,
2839,variable,RR-EARRINGS-DANGLERS-18KT-17045-0.41,,Luna Halo Dangler Earrings,1,0,visible,"Simplicity meets brilliance in the Luna Halo Dangler Earrings. These refined circular drops, encrusted with sparkling stones and suspended from a sleek hook, embody understated elegance. Perfect for everyday luxe or a polished evening finish, they shine with timeless beauty and effortless charm.",,,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,https://rareregalia.com/wp-content/uploads/2025/07/17045-R3.jpg,,,,,,,,,0,,,Color,"Rose Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,variation,,,"Luna Halo Dangler Earrings - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29390.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17045-R3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17045-0.41,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.8,1800.0,,,,,5040.0,0.0,18200.0,24350.0,5040.0,0.0,29390.0,0.0,29390.0,0.0,0.0,0.0,0.0,29390.0,29390.0,0.0,FG VVS VS - 0.01 - 0.20,0.41,,,,,,0.0,0.0,6150.0,,,,,,,
2841,variation,,,"Luna Halo Dangler Earrings - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33590.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17045-R3-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17045-0.41,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.8,1800.0,,,,,5040.0,0.0,22400.0,28550.0,5040.0,0.0,33590.0,0.0,33590.0,0.0,0.0,0.0,0.0,33590.0,33590.0,0.0,FG VVS VS - 0.01 - 0.20,0.41,,,,,,0.0,0.0,6150.0,,,,,,,
2842,variation,,,"Luna Halo Dangler Earrings - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29390.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17045-Y1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17045-0.41,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.8,1800.0,,,,,5040.0,0.0,18200.0,24350.0,5040.0,0.0,29390.0,0.0,29390.0,0.0,0.0,0.0,0.0,29390.0,29390.0,0.0,FG VVS VS - 0.01 - 0.20,0.41,,,,,,0.0,0.0,6150.0,,,,,,,
2843,variation,,,"Luna Halo Dangler Earrings - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33590.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17045-Y1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17045-0.41,,,,,,4,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.8,1800.0,,,,,5040.0,0.0,22400.0,28550.0,5040.0,0.0,33590.0,0.0,33590.0,0.0,0.0,0.0,0.0,33590.0,33590.0,0.0,FG VVS VS - 0.01 - 0.20,0.41,,,,,,0.0,0.0,6150.0,,,,,,,
2848,variable,RR-EARRINGS-DANGLERS-18KT-17046-0.73,,Eternal Love Dangler Earrings,1,0,visible,"<p data-start=""163"" data-end=""486"">Celebrate love in its most radiant form with the Eternal Love Dangler Earrings. Featuring a sparkling heart-cut centerpiece surrounded by a halo of shimmering stones, this rose gold design exudes timeless romance and refined charm. A perfect gift or keepsake for those who wear their heart with elegance.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,https://rareregalia.com/wp-content/uploads/2025/07/17046-R1.jpg,,,,,,,,,0,,,Color,"Rose Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,variation,,,"Eternal Love Dangler Earrings - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38340.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17046-R1-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17046-0.73,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,3.3,1800.0,,,,,5940.0,0.0,21450.0,32400.0,5940.0,0.0,38340.0,0.0,38340.0,0.0,0.0,0.0,0.0,38340.0,38340.0,0.0,FG VVS VS - 0.01 - 0.20,0.73,,,,,,0.0,0.0,10950.0,,,,,,,
2851,variation,,,"Eternal Love Dangler Earrings - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43290.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17046-R1-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17046-0.73,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.3,1800.0,,,,,5940.0,0.0,26400.0,37350.0,5940.0,0.0,43290.0,0.0,43290.0,0.0,0.0,0.0,0.0,43290.0,43290.0,0.0,FG VVS VS - 0.01 - 0.20,0.73,,,,,,0.0,0.0,10950.0,,,,,,,
2852,variation,,,"Eternal Love Dangler Earrings - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38340.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17046-Y1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17046-0.73,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,3.3,1800.0,,,,,5940.0,0.0,21450.0,32400.0,5940.0,0.0,38340.0,0.0,38340.0,0.0,0.0,0.0,0.0,38340.0,38340.0,0.0,FG VVS VS - 0.01 - 0.20,0.73,,,,,,0.0,0.0,10950.0,,,,,,,
2853,variation,,,"Eternal Love Dangler Earrings - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43290.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17046-Y1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17046-0.73,,,,,,4,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.3,1800.0,,,,,5940.0,0.0,26400.0,37350.0,5940.0,0.0,43290.0,0.0,43290.0,0.0,0.0,0.0,0.0,43290.0,43290.0,0.0,FG VVS VS - 0.01 - 0.20,0.73,,,,,,0.0,0.0,10950.0,,,,,,,
2869,variable,RR-EARRINGS-DANGLERS-18KT-17051-0.64,,Celeste Curve Dangler Earrings,1,0,visible,"Dramatic yet refined, the Celeste Curve Dangler Earrings feature three fluid strands encrusted with radiant stones, gracefully cascading in a rose gold embrace. Their layered design adds dimension and glamour, making them a stunning choice for elevated evenings or statement-worthy celebrations.",,,,taxable,,1,,,0,0,,,,,0,,,,Uncategorized,,,https://rareregalia.com/wp-content/uploads/2025/07/17051-R1.jpg,,,,,,,,,0,,,Color,"Rose Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,variation,,,"Celeste Curve Dangler Earrings - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,41140.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17051-R3-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17051-0.64,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,3.8,1800.0,,,,,6840.0,0.0,24700.0,34300.0,6840.0,0.0,41140.0,0.0,41140.0,0.0,0.0,0.0,0.0,41140.0,41140.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2871,variation,,,"Celeste Curve Dangler Earrings - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,46840.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17051-R3-1.jpg,,,RR-EARRINGS-DANGLERS-18KT-17051-0.64,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.8,1800.0,,,,,6840.0,0.0,30400.0,40000.0,6840.0,0.0,46840.0,0.0,46840.0,0.0,0.0,0.0,0.0,46840.0,46840.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2872,variation,,,"Celeste Curve Dangler Earrings - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,41140.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17051-Y3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17051-0.64,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,3.8,1800.0,,,,,6840.0,0.0,24700.0,34300.0,6840.0,0.0,41140.0,0.0,41140.0,0.0,0.0,0.0,0.0,41140.0,41140.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
2873,variation,,,"Celeste Curve Dangler Earrings - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,46840.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/17051-Y3.jpg,,,RR-EARRINGS-DANGLERS-18KT-17051-0.64,,,,,,4,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.8,1800.0,,,,,6840.0,0.0,30400.0,40000.0,6840.0,0.0,46840.0,0.0,46840.0,0.0,0.0,0.0,0.0,46840.0,46840.0,0.0,FG VVS VS - 0.01 - 0.20,0.64,,,,,,0.0,0.0,9600.0,,,,,,,
